Advisory_ID,Year,Region,State,District,Lat,Lon,Rainfall_IMD_mm,Soil_Moisture_Historical,Mean_Temp_Historical,NDVI_Vegetation_Index,Soil_pH,Soil_Type,Nitrogen,Phosphorus,Potassium,Recommended_Crop,Historical_MSP_INR,Expert_Advisory
ADV_3137,2021,North_India,Himachal Pradesh,Kinnaur,31.5,78.5,596.6,0.25,25.0,0.62,7.4,Alluvial / Entisols,Medium,High,High,Cotton,6025,"For 2021, Cotton is the recommended crop, and the high NDVI vegetation index indicates good soil health. Monitor the soil moisture levels to prevent water stress and promote healthy crop growth."
ADV_3138,2022,North_India,Himachal Pradesh,Kinnaur,31.5,78.5,279.5,0.25,25.0,0.52,6.9,Alluvial / Entisols,Medium,High,High,Watermelon,0,"In 2022, Watermelon is the recommended crop, and the soil pH is within the optimal range. Regular soil pH checks will help in maintaining optimal nutrient availability and promoting healthy crop growth."
ADV_3139,2023,North_India,Himachal Pradesh,Kinnaur,31.5,78.5,524.9,0.25,25.0,0.6,7.0,Alluvial / Entisols,Medium,High,High,Watermelon,0,"For 2023, Watermelon is the recommended crop, and the soil pH is within the optimal range. Implement efficient irrigation systems to maintain optimal soil moisture levels and promote healthy crop growth."
ADV_3140,2024,North_India,Himachal Pradesh,Kinnaur,31.5,78.5,355.5,0.25,25.0,0.54,6.5,Alluvial / Entisols,Medium,High,High,Watermelon,0,"In 2024, Watermelon is the recommended crop, and the soil pH is within the optimal range. Monitor the soil moisture levels to prevent water stress and promote healthy crop growth."
ADV_3141,2015,North_India,Himachal Pradesh,Lahaul and Spiti,32.5,77.75,1281.9,0.25,25.0,0.85,7.7,Alluvial / Entisols,Medium,High,High,Coffee,0,"For the year 2015, it is recommended to plant Coffee as the soil pH is suitable and the nitrogen levels are medium. Regular monitoring of soil moisture is necessary to ensure optimal growth."
ADV_3142,2016,North_India,Himachal Pradesh,Lahaul and Spiti,32.5,77.75,1122.9,0.25,25.0,0.8,7.3,Alluvial / Entisols,Medium,High,High,Coffee,0,"For the year 2016, despite the slight decrease in rainfall, Coffee can still be a viable option as the soil pH remains suitable. However, it is essential to maintain adequate soil moisture levels to prevent any potential damage."
ADV_3143,2017,North_India,Himachal Pradesh,Lahaul and Spiti,32.5,77.75,1134.1,0.25,25.0,0.8,6.6,Alluvial / Entisols,Medium,High,High,Coffee,0,"In 2017, the decrease in soil pH may affect the growth of Coffee. It is advised to implement measures to adjust the soil pH and maintain optimal nitrogen levels."
ADV_3144,2018,North_India,Himachal Pradesh,Lahaul and Spiti,32.5,77.75,1101.3,0.25,25.0,0.79,6.5,Alluvial / Entisols,Medium,High,High,Coffee,0,"For the year 2018, Coffee may not be the best option due to the decrease in soil pH and NDVI vegetation index. Consider alternative crops that can thrive in these conditions."
ADV_3145,2019,North_India,Himachal Pradesh,Lahaul and Spiti,32.5,77.75,1095.6,0.25,25.0,0.79,6.5,Alluvial / Entisols,Medium,High,High,Coffee,0,"In 2019, the soil conditions remain suitable for Coffee, but it is crucial to monitor soil moisture levels closely. Implementing drought-resistant measures can help mitigate potential risks."
ADV_3146,2020,North_India,Himachal Pradesh,Lahaul and Spiti,32.5,77.75,871.0,0.25,25.0,0.72,7.4,Alluvial / Entisols,Medium,High,High,Cotton,5825,"For the year 2020, Cotton is a more suitable crop due to the decrease in rainfall and NDVI vegetation index. Ensure proper irrigation and fertilization to optimize growth."
ADV_3147,2021,North_India,Himachal Pradesh,Lahaul and Spiti,32.5,77.75,968.6,0.25,25.0,0.75,7.5,Alluvial / Entisols,Medium,High,High,Cotton,6025,"In 2021, Cotton remains a suitable crop option, but it is essential to maintain optimal soil moisture levels. Regular monitoring of soil pH and nitrogen levels is necessary to prevent any potential issues."
ADV_3148,2022,North_India,Himachal Pradesh,Lahaul and Spiti,32.5,77.75,1035.3,0.25,25.0,0.77,7.6,Alluvial / Entisols,Medium,High,High,Coffee,0,"For the year 2022, Coffee can be a viable option as the soil conditions improve. However, it is crucial to maintain adequate soil moisture levels and monitor soil pH regularly."
ADV_3149,2023,North_India,Himachal Pradesh,Lahaul and Spiti,32.5,77.75,574.7,0.25,25.0,0.62,6.6,Alluvial / Entisols,Medium,High,High,Cotton,7020,"In 2023, Cotton is a more suitable crop option due to the decrease in rainfall and NDVI vegetation index. Implementing drought-resistant measures can help mitigate potential risks."
ADV_3150,2024,North_India,Himachal Pradesh,Lahaul and Spiti,32.5,77.75,426.5,0.25,25.0,0.57,7.4,Alluvial / Entisols,Medium,High,High,Watermelon,0,"For the year 2024, Watermelon is a suitable crop option due to the decrease in rainfall and NDVI vegetation index. Ensure proper irrigation and fertilization to optimize growth."
ADV_3151,2015,North_India,Himachal Pradesh,Shimla,31.0,77.25,906.9,0.25,25.0,0.73,6.9,Alluvial / Entisols,Medium,High,High,Cotton,4100,"For the year 2015, it is recommended to plant Cotton as the soil pH is suitable and the nitrogen levels are moderate, which will ensure a good yield. Regular monitoring of soil moisture is essential to prevent waterlogging and ensure optimal growth."
ADV_3152,2016,North_India,Himachal Pradesh,Shimla,31.0,77.25,905.3,0.25,25.0,0.73,7.0,Alluvial / Entisols,Medium,High,High,Cotton,4160,"For the year 2016, Cotton is the recommended crop as the soil conditions remain favorable, and the high phosphorus levels will promote healthy root development. However, be cautious of potential waterlogging due to the high rainfall in this region."
ADV_3153,2017,North_India,Himachal Pradesh,Shimla,31.0,77.25,1125.2,0.25,25.0,0.8,7.4,Alluvial / Entisols,Medium,High,High,Coffee,0,"In 2017, Coffee is the recommended crop as the high rainfall and moderate nitrogen levels will promote healthy growth. Ensure proper soil aeration to prevent root rot and other diseases."
ADV_3154,2018,North_India,Himachal Pradesh,Shimla,31.0,77.25,1227.9,0.25,25.0,0.83,6.5,Alluvial / Entisols,Medium,High,High,Coffee,0,"For the year 2018, Coffee is the recommended crop as the high rainfall and moderate nitrogen levels will promote healthy growth. Regular pruning and fertilization will help maintain the soil's pH balance."
ADV_3155,2019,North_India,Himachal Pradesh,Shimla,31.0,77.25,1060.8,0.25,25.0,0.78,7.7,Alluvial / Entisols,Medium,High,High,Coffee,0,"In 2019, Coffee is the recommended crop as the moderate rainfall and high phosphorus levels will promote healthy root development. Be cautious of potential frost damage during the winter months."
ADV_3156,2020,North_India,Himachal Pradesh,Shimla,31.0,77.25,915.8,0.25,25.0,0.73,7.8,Alluvial / Entisols,Medium,High,High,Cotton,5825,"For the year 2020, Cotton is the recommended crop as the soil conditions remain favorable, and the high phosphorus levels will promote healthy root development. Regular monitoring of soil moisture is essential to prevent waterlogging and ensure optimal growth."
ADV_3157,2021,North_India,Himachal Pradesh,Shimla,31.0,77.25,990.3,0.25,25.0,0.76,6.9,Alluvial / Entisols,Medium,High,High,Cotton,6025,"In 2021, Cotton is the recommended crop as the moderate rainfall and high phosphorus levels will promote healthy root development. Ensure proper soil aeration to prevent root rot and other diseases."
ADV_3158,2022,North_India,Himachal Pradesh,Shimla,31.0,77.25,1256.9,0.25,25.0,0.84,7.4,Alluvial / Entisols,Medium,High,High,Coffee,0,"For the year 2022, Coffee is the recommended crop as the high rainfall and moderate nitrogen levels will promote healthy growth. Regular pruning and fertilization will help maintain the soil's pH balance."
ADV_3159,2023,North_India,Himachal Pradesh,Shimla,31.0,77.25,1529.6,0.25,25.0,0.93,7.2,Alluvial / Entisols,Medium,High,High,Coffee,0,"In 2023, Coffee is the recommended crop as the high rainfall and moderate nitrogen levels will promote healthy growth. Be cautious of potential frost damage during the winter months."
ADV_3160,2024,North_India,Himachal Pradesh,Shimla,31.0,77.25,1173.3,0.25,25.0,0.82,6.8,Alluvial / Entisols,Medium,High,High,Coffee,0,"For the year 2024, Coffee is the recommended crop as the moderate rainfall and high phosphorus levels will promote healthy root development. Regular monitoring of soil moisture is essential to prevent waterlogging and ensure optimal growth."
ADV_3161,2015,North_India,Himachal Pradesh,Sirmaur,30.75,77.5,1189.7,0.25,25.0,0.82,7.1,Alluvial / Entisols,Medium,High,High,Coffee,0,"In 2015, considering the high rainfall and soil moisture, it is recommended to plant Coffee which is suitable for the region's climate."
ADV_3162,2016,North_India,Himachal Pradesh,Sirmaur,30.75,77.5,768.8,0.25,25.0,0.68,7.4,Alluvial / Entisols,Medium,High,High,Cotton,4160,"For 2016, with moderate rainfall and high phosphorus levels, Cotton is a suitable crop to cultivate in the region."
ADV_3163,2017,North_India,Himachal Pradesh,Sirmaur,30.75,77.5,1200.9,0.25,25.0,0.83,6.7,Alluvial / Entisols,Medium,High,High,Coffee,0,"In 2017, the high rainfall and soil moisture make Coffee a suitable crop for the region."
ADV_3164,2018,North_India,Himachal Pradesh,Sirmaur,30.75,77.5,1191.0,0.25,25.0,0.82,7.4,Alluvial / Entisols,Medium,High,High,Coffee,0,"For 2018, the high rainfall and soil moisture make Coffee a suitable crop for the region."
ADV_3165,2019,North_India,Himachal Pradesh,Sirmaur,30.75,77.5,1237.7,0.25,25.0,0.84,7.7,Alluvial / Entisols,Medium,High,High,Coffee,0,"In 2019, the high rainfall and soil moisture make Coffee a suitable crop for the region."
ADV_3166,2020,North_India,Himachal Pradesh,Sirmaur,30.75,77.5,1061.5,0.25,25.0,0.78,7.7,Alluvial / Entisols,Medium,High,High,Coffee,0,"For 2020, the moderate rainfall and high phosphorus levels make Coffee a suitable crop to cultivate in the region."
ADV_3167,2021,North_India,Himachal Pradesh,Sirmaur,30.75,77.5,1086.2,0.25,25.0,0.79,7.4,Alluvial / Entisols,Medium,High,High,Coffee,0,"In 2021, the moderate rainfall and high phosphorus levels make Coffee a suitable crop to cultivate in the region."
ADV_3168,2022,North_India,Himachal Pradesh,Sirmaur,30.75,77.5,1347.2,0.25,25.0,0.87,6.9,Alluvial / Entisols,Medium,High,High,Coffee,0,"For 2022, the high rainfall and soil moisture make Coffee a suitable crop for the region."
ADV_3169,2023,North_India,Himachal Pradesh,Sirmaur,30.75,77.5,1930.5,0.25,25.0,0.93,7.0,Alluvial / Entisols,Medium,High,High,Jute,5050,"In 2023, with high rainfall and soil moisture, Jute is a suitable crop to cultivate in the region."
ADV_3170,2024,North_India,Himachal Pradesh,Sirmaur,30.75,77.5,1370.3,0.25,25.0,0.88,7.1,Alluvial / Entisols,Medium,High,High,Coffee,0,"For 2024, the high rainfall and soil moisture make Coffee a suitable crop for the region."
ADV_3171,2015,North_India,Himachal Pradesh,Solan,31.0,77.0,1168.7,0.25,25.0,0.81,6.5,Alluvial / Entisols,Medium,High,High,Coffee,0,"For the year 2015, it is recommended to plant coffee as the soil pH is suitable and the nitrogen levels are medium, which is ideal for coffee cultivation."
ADV_3172,2016,North_India,Himachal Pradesh,Solan,31.0,77.0,1059.3,0.25,25.0,0.78,7.3,Alluvial / Entisols,Medium,High,High,Coffee,0,"For the year 2016, the same crop recommendation of coffee stands due to the high phosphorus and potassium levels in the soil."
ADV_3173,2017,North_India,Himachal Pradesh,Solan,31.0,77.0,1387.2,0.25,25.0,0.89,6.5,Alluvial / Entisols,Medium,High,High,Coffee,0,"In 2017, the high rainfall and suitable soil pH make it an ideal year for coffee cultivation."
ADV_3174,2018,North_India,Himachal Pradesh,Solan,31.0,77.0,1179.2,0.25,25.0,0.82,6.6,Alluvial / Entisols,Medium,High,High,Coffee,0,"For 2018, the same crop recommendation of coffee is suitable due to the high phosphorus and potassium levels in the soil."
ADV_3175,2019,North_India,Himachal Pradesh,Solan,31.0,77.0,1193.4,0.25,25.0,0.82,6.6,Alluvial / Entisols,Medium,High,High,Coffee,0,"In 2019, the high rainfall and suitable soil pH make it an ideal year for coffee cultivation."
ADV_3176,2020,North_India,Himachal Pradesh,Solan,31.0,77.0,1308.3,0.25,25.0,0.86,6.5,Alluvial / Entisols,Medium,High,High,Coffee,0,"For 2020, the high NDVI vegetation index indicates a healthy crop, and coffee can be recommended."
ADV_3177,2021,North_India,Himachal Pradesh,Solan,31.0,77.0,1329.0,0.25,25.0,0.87,6.9,Alluvial / Entisols,Medium,High,High,Coffee,0,"In 2021, the high NDVI vegetation index and suitable soil pH make it an ideal year for coffee cultivation."
ADV_3178,2022,North_India,Himachal Pradesh,Solan,31.0,77.0,1521.7,0.25,25.0,0.93,6.9,Alluvial / Entisols,Medium,High,High,Coffee,0,"For 2022, the high NDVI vegetation index and suitable soil pH make it an ideal year for coffee cultivation."
ADV_3179,2023,North_India,Himachal Pradesh,Solan,31.0,77.0,1756.1,0.25,25.0,0.93,7.3,Alluvial / Entisols,Medium,High,High,Coffee,0,"In 2023, the high rainfall and suitable soil pH make it an ideal year for coffee cultivation."
ADV_3180,2024,North_India,Himachal Pradesh,Solan,31.0,77.0,1162.5,0.25,25.0,0.81,7.2,Alluvial / Entisols,Medium,High,High,Coffee,0,"For 2024, the same crop recommendation of coffee is suitable due to the high phosphorus and potassium levels in the soil."
ADV_3181,2015,North_India,Himachal Pradesh,Una,31.5,76.25,1417.0,0.25,25.0,0.9,7.3,Alluvial / Entisols,Medium,High,High,Coffee,0,"For the year 2015, consider implementing drip irrigation to optimize water usage and improve crop yields for the recommended crop Coffee in Himachal Pradesh's Una district."
ADV_3182,2016,North_India,Himachal Pradesh,Una,31.5,76.25,1032.8,0.25,25.0,0.77,6.8,Alluvial / Entisols,Medium,High,High,Coffee,0,"For the year 2016, consider applying organic fertilizers to maintain soil health and fertility for the recommended crop Coffee in Himachal Pradesh's Una district."
ADV_3183,2017,North_India,Himachal Pradesh,Una,31.5,76.25,1353.4,0.25,25.0,0.88,6.6,Alluvial / Entisols,Medium,High,High,Coffee,0,"For the year 2017, consider implementing mulching to retain soil moisture and suppress weeds for the recommended crop Coffee in Himachal Pradesh's Una district."
ADV_3184,2018,North_India,Himachal Pradesh,Una,31.5,76.25,1602.4,0.25,25.0,0.93,7.1,Alluvial / Entisols,Medium,High,High,Coffee,0,"For the year 2018, consider adopting conservation agriculture practices to reduce soil erosion and improve soil structure for the recommended crop Coffee in Himachal Pradesh's Una district."
ADV_3185,2019,North_India,Himachal Pradesh,Una,31.5,76.25,1578.2,0.25,25.0,0.93,6.7,Alluvial / Entisols,Medium,High,High,Coffee,0,"For the year 2019, consider using precision farming techniques to optimize crop management and reduce waste for the recommended crop Coffee in Himachal Pradesh's Una district."
ADV_3186,2020,North_India,Himachal Pradesh,Una,31.5,76.25,1311.8,0.25,25.0,0.86,6.8,Alluvial / Entisols,Medium,High,High,Coffee,0,"For the year 2020, consider planting Coffee in Himachal Pradesh's Una district as the soil pH and nutrient levels are suitable for the crop. Regular monitoring of soil moisture and temperature will ensure optimal growth."
ADV_3187,2021,North_India,Himachal Pradesh,Una,31.5,76.25,944.1,0.25,25.0,0.74,6.9,Alluvial / Entisols,Medium,High,High,Cotton,6025,"In 2021, Cotton is a recommended crop for the same region due to its adaptability to the local climate and soil conditions. Ensure proper irrigation and fertilization for a healthy crop."
ADV_3188,2022,North_India,Himachal Pradesh,Una,31.5,76.25,1226.3,0.25,25.0,0.83,7.6,Alluvial / Entisols,Medium,High,High,Coffee,0,"For 2022, Coffee is again a suitable option as the increased rainfall and soil moisture will support its growth. Implement integrated pest management techniques to minimize losses."
ADV_3189,2023,North_India,Himachal Pradesh,Una,31.5,76.25,1541.0,0.25,25.0,0.93,7.5,Alluvial / Entisols,Medium,High,High,Coffee,0,"In 2023, the ideal crop for the region is Coffee, given the favorable climate and soil conditions. Consider using precision agriculture techniques to optimize crop yields."
